folioviv,foliohog,numren,id_trabajo,tipoact,clave,gasto
0160175913,1,01,1,4,B04,5000
0160175913,1,01,1,4,B02,10000
0160175913,1,01,1,4,B00,36300
0160175913,1,01,1,5,C13,52000
0160175913,1,01,1,5,C06,7200
0160175913,1,01,1,5,C10,500
0160175913,1,01,1,5,C08,260000
0160179318,1,01,2,5,C08,4000
0160179318,1,01,2,5,C00,14000
0160179318,1,01,2,5,C10,2000
0160179318,1,01,2,5,C01,8000
0160179401,1,01,1,4,B06,3400
0160179401,1,01,1,4,B07,2000
0160179401,1,01,1,4,B09,3000
0160179401,1,01,1,4,B10,800
0160179401,1,01,1,4,B11,2000
0160179401,1,01,1,5,C00,129800
0160179401,1,01,1,5,C05,9000
0160179401,1,01,1,5,C06,6000
0160179401,1,01,1,5,C08,24000
0160179401,1,01,1,5,C09,3000
0160179401,1,01,1,5,C10,3000
0160179401,1,01,1,4,B05,6000
0160179401,1,01,1,4,B02,8400
0160179401,1,01,1,4,B00,25600
0160179401,1,01,1,5,C13,83200
0160179401,1,01,1,5,C18,1600
0160179406,2,01,2,5,C10,400
0160179406,2,01,2,5,C00,400
0160181711,1,01,1,5,C09,1500
0160181711,1,01,1,5,C10,500
0160181711,1,01,1,5,C08,96500
0160181711,1,01,1,5,C06,2000
0160181711,1,01,1,5,C00,100500
0160186604,1,01,2,5,C08,3000
0160186604,1,01,2,5,C00,3000
0160187213,1,01,2,5,C13,24000
0160187213,1,01,2,5,C10,1000
0160187213,1,01,2,5,C08,33000
0160187213,1,01,2,5,C00,58000
0160192424,1,01,1,4,B11,260
0160192424,1,01,1,5,C00,4000
0160192424,1,01,1,4,B00,2260
0160192424,1,01,1,4,B06,2000
0160192424,1,01,1,5,C06,4000
0160195218,1,03,2,5,C09,1700
0160195218,1,03,2,5,C00,18200
0160195218,1,03,2,5,C10,400
0160195218,1,03,2,5,C11,100
0160195218,1,03,2,4,B00,5900
0160195218,1,03,2,4,B02,4000
0160195218,1,03,2,4,B06,1500
0160195218,1,03,2,5,C08,16000
0160195218,1,03,2,4,B07,400
0160195220,1,01,2,4,B02,3000
0160195220,1,01,2,4,B00,3000
0160195220,1,01,2,5,C08,4800
0160195220,1,01,2,5,C00,4800
0160195307,1,01,1,5,C10,1500
0160195307,1,01,1,5,C09,12000
0160195307,1,01,1,5,C08,90000
0160195307,1,01,1,5,C07,800
0160195307,1,01,1,5,C06,16000
0160195307,1,01,1,5,C00,276300
0160195307,1,01,1,4,B21,30000
0160195307,1,01,1,4,B11,2000
0160195307,1,01,1,4,B10,5000
0160195307,1,01,1,4,B06,8000
0160195307,1,01,1,5,C13,156000
0160195307,1,01,1,4,B00,49000
0160195307,1,01,1,4,B04,4000
0160195308,1,01,1,5,C15,3000
0160195308,1,01,1,4,B00,235900
0160195308,1,01,1,4,B01,12000
0160195308,1,01,1,4,B02,25000
0160195308,1,01,1,4,B03,27000
0160195308,1,01,1,4,B04,4000
0160195308,1,01,1,4,B06,48000
0160195308,1,01,1,4,B07,4000
0160195308,1,01,1,4,B09,4000
0160195308,1,01,1,4,B10,22000
0160195308,1,01,1,4,B11,1500
0160195308,1,01,1,4,B15,88400
0160195308,1,01,1,5,C00,191220
0160195308,1,01,1,5,C01,13000
0160195308,1,01,1,5,C06,24000
0160195308,1,01,1,5,C08,95100
0160195308,1,01,1,5,C09,14520
0160195308,1,01,1,5,C10,800
0160195308,1,01,1,5,C13,40800
0160195310,1,01,1,5,C08,30000
0160195310,1,01,1,5,C04,13000
0160195310,1,01,1,5,C00,96000
0160195310,1,01,1,5,C06,48000
0160195310,1,01,1,5,C10,5000
0160195311,1,01,1,5,C00,122700
0160195311,1,01,1,5,C10,1200
0160195311,1,01,1,5,C09,10000
0160195311,1,01,1,5,C08,104000
0160195311,1,01,1,5,C06,7500
0160195903,1,01,2,5,C00,155840
0160195903,1,01,2,5,C01,15000
0160195903,1,01,2,5,C06,27840
0160195903,1,01,2,5,C08,108000
0160195903,1,01,2,5,C10,5000
0160195904,1,01,1,5,C10,1000
0160195904,1,01,1,4,B10,2000
0160195904,1,01,1,5,C08,63875
0160195904,1,01,1,5,C01,3000
0160195904,1,01,1,5,C00,67875
0160195904,1,01,1,4,B07,1000
0160195904,1,01,1,4,B02,3000
0160195904,1,01,1,4,B00,6000
0160195905,1,01,1,4,B07,3000
0160195905,1,01,1,4,B02,9500
0160195905,1,01,1,4,B00,14500
0160195905,1,01,1,5,C08,76800
0160195905,1,01,1,5,C00,81800
0160195905,1,01,1,4,B10,1000
0160195905,1,01,1,5,C10,5000
0160195905,1,01,1,4,B11,1000
0160195906,1,01,1,4,B11,2000
0160195906,1,01,1,4,B10,3000
0160195906,1,01,1,4,B02,15000
0160195906,1,01,1,4,B01,35000
0160195906,1,01,1,4,B00,55000
0160195906,1,01,1,5,C00,379560
0160195906,1,01,1,5,C01,10000
0160195906,1,01,1,5,C08,333560
0160195906,1,01,1,5,C10,36000
0160198416,1,03,1,5,C08,1200
0160198416,1,03,1,5,C00,1440
0160198416,1,03,1,5,C10,240
0160198417,1,01,1,4,B06,3000
0160198417,1,01,1,4,B00,14900
0160198417,1,01,1,4,B04,4000
0160198417,1,01,1,4,B07,6900
0160198417,1,01,1,5,C08,13440
0160198417,1,01,1,5,C00,13440
0160198417,1,01,1,4,B11,1000
0160206020,1,02,1,5,C10,1000
0160206020,1,02,1,5,C08,46110
0160206020,1,02,1,5,C00,47110
0160206401,1,01,1,4,B11,200
0160206401,1,01,1,4,B10,10480
0160206401,1,01,1,4,B09,3168
0160206401,1,01,1,4,B07,3000
0160206401,1,01,1,4,B06,1600
0160206401,1,01,1,4,B00,18448
0160207311,1,01,1,4,B00,12680
0160207311,1,01,1,4,B06,9600
0160207311,1,01,1,4,B07,3000
0160207311,1,01,1,4,B11,80
0160207311,1,01,1,5,C00,10000
0160207311,1,01,1,5,C10,10000
0160207314,1,01,1,5,C00,260
0160207314,1,01,1,5,C08,260
0160207314,1,01,1,4,B11,600
0160207314,1,01,1,4,B08,1000
0160207314,1,01,1,4,B06,6000
0160207314,1,01,1,4,B02,6000
0160207314,1,01,1,4,B00,13600
0160207401,1,01,1,5,C00,950
0160207401,1,01,1,5,C08,950
0160207907,1,01,1,4,B00,44600
0160207907,1,01,1,4,B01,9000
0160207907,1,01,1,4,B06,10000
0160207907,1,01,1,4,B07,800
0160207907,1,01,1,4,B08,4800
0160207907,1,01,1,4,B15,20000
0160212001,1,01,1,5,C00,2000
0160212001,1,01,1,5,C08,2000
0160212004,1,01,1,4,B10,1600
0160212004,1,01,1,5,C00,9500
0160212004,1,01,1,5,C08,5500
0160212004,1,01,1,5,C13,4000
0160212004,1,01,1,4,B09,1000
0160212004,1,01,1,4,B00,2900
0160212004,1,01,1,4,B02,300
0160212214,1,02,1,5,C10,1000
0160212214,1,02,1,5,C09,300
0160212214,1,02,1,5,C08,2000
0160212214,1,02,1,5,C02,400
0160212214,1,02,1,5,C00,3700
0160212218,1,01,2,5,C08,3000
0160212218,1,01,2,5,C00,3800
0160212218,1,01,2,4,B07,600
0160212218,1,01,2,4,B02,6000
0160212218,1,01,2,4,B00,6600
0160212218,1,01,2,5,C10,800
0160212319,1,01,2,5,C08,28880
0160212319,1,01,2,5,C00,30380
0160212319,1,01,2,5,C10,1000
0160212319,1,01,2,5,C09,500
0160212324,1,01,2,5,C10,300
0160212324,1,01,2,5,C08,1280
0160212324,1,01,2,5,C00,1580
0160212907,1,01,1,4,B10,10000
0160212907,1,01,1,4,B11,700
0160212907,1,01,1,4,B15,7000
0160212907,1,01,1,4,B07,5000
0160212907,1,01,1,4,B06,10000
0160212907,1,01,1,4,B00,49200
0160212907,1,01,1,4,B09,7000
0160212907,1,01,1,4,B04,1500
0160212907,1,01,1,4,B02,8000
0160228512,1,01,1,5,C00,3000
0160228512,1,01,1,4,B11,130
0160228512,1,01,1,4,B10,1800
0160228512,1,01,1,4,B07,300
0160228512,1,01,1,4,B06,10800
0160228512,1,01,1,4,B00,13030
0160228512,1,01,1,5,C08,3000
0160228616,1,01,1,5,C06,72000
0160228616,1,01,1,5,C09,50000
0160228616,1,01,1,5,C10,54000
0160228616,1,01,1,5,C12,545480
0160228616,1,01,1,5,C13,187200
0160228616,1,01,1,5,C19,24000
0160228616,1,01,1,5,C05,12000
0160228616,1,01,1,5,C00,944680
0160228616,1,01,1,4,B11,70000
0160228616,1,01,1,4,B10,50000
0160228616,1,01,1,4,B09,10000
0160228616,1,01,1,4,B07,45000
0160228616,1,01,1,4,B00,351000
0160228616,1,01,1,4,B02,176000
0160228707,1,01,2,5,C00,2680
0160228707,1,01,2,5,C01,1000
0160228707,1,01,2,5,C08,1510
0160228707,1,01,2,5,C10,170
0160228708,1,01,1,4,B00,2800
0160228708,1,01,1,4,B02,2400
0160228708,1,01,1,4,B07,400
0160235518,1,01,2,5,C19,275
0160235518,1,01,2,5,C06,1000
0160235518,1,01,2,5,C00,1275
0160235611,1,01,2,5,C08,3600
0160235611,1,01,2,5,C07,300
0160235611,1,01,2,5,C00,3900
0160235615,1,01,2,4,B02,1800
0160235615,1,01,2,4,B07,600
0160235615,1,01,2,4,B00,2400
0160235812,1,01,1,5,C00,23020
0160235812,1,01,1,4,B11,500
0160235812,1,01,1,4,B07,5750
0160235812,1,01,1,4,B00,6250
0160235812,1,01,1,5,C04,1500
0160235812,1,01,1,5,C06,800
0160235812,1,01,1,5,C08,20720
0160248319,1,01,2,4,B09,1200
0160248319,1,01,2,5,C10,200
0160248319,1,01,2,4,B00,1400
0160248319,1,01,2,5,C00,10200
0160248319,1,01,2,4,B11,200
0160248319,1,01,2,5,C08,10000
0160248320,1,01,2,4,B10,100
0160248320,1,01,2,4,B00,1120
0160248320,1,01,2,4,B09,1020
0160248321,1,02,1,5,C10,150
0160248321,1,02,1,5,C08,9800
0160248321,1,02,1,5,C06,9600
0160248321,1,02,1,5,C00,19550
0160248410,1,01,1,5,C00,300
0160248410,1,01,1,5,C07,300
0160248802,1,01,1,4,B07,2000
0160248802,1,01,1,4,B05,1500
0160248802,1,01,1,4,B00,9500
0160248802,1,01,1,4,B15,6000
0160248913,1,01,2,4,B02,3000
0160248913,1,01,2,4,B00,3600
0160248913,1,01,2,4,B07,600
0160248914,1,01,2,4,B10,3000
0160248914,1,01,2,4,B15,5000
0160248914,1,01,2,5,C00,12360
0160248914,1,01,2,5,C01,9000
0160248914,1,01,2,5,C08,1200
0160248914,1,01,2,5,C10,2000
0160248914,1,01,2,5,C19,160
0160248914,1,01,2,4,B00,47000
0160248914,1,01,2,4,B01,6000
0160248914,1,01,2,4,B04,12000
0160248914,1,01,2,4,B06,5000
0160248914,1,01,2,4,B07,4000
0160248914,1,01,2,4,B09,12000
0160248915,1,01,1,4,B00,7100
0160248915,1,01,1,4,B07,300
0160248915,1,01,1,4,B11,1800
0160248915,1,01,1,4,B15,5000
0160248915,1,01,1,5,C10,1700
0160248915,1,01,1,5,C01,12000
0160248915,1,01,1,5,C06,10000
0160248915,1,01,1,5,C07,15000
0160248915,1,01,1,5,C09,500
0160248915,1,01,1,5,C00,39200
0160254024,1,01,1,5,C00,4657
0160254024,1,01,1,5,C08,4402
0160254024,1,01,1,5,C10,255
0160254906,1,01,1,4,B06,7600
0160254906,1,01,1,5,C08,14000
0160254906,1,01,1,5,C00,14000
0160254906,1,01,1,4,B11,720
0160254906,1,01,1,4,B10,2100
0160254906,1,01,1,4,B00,10420
0160255220,1,01,2,5,C00,16440
0160255220,1,01,2,5,C06,4800
0160255220,1,01,2,5,C08,7440
0160255220,1,01,2,5,C07,4200
0160255310,1,01,1,5,C10,100
0160255310,1,01,1,5,C08,3600
0160255310,1,01,1,5,C07,1500
0160255310,1,01,1,5,C00,5200
0160255906,1,01,1,5,C05,1600
0160255906,1,01,1,5,C13,36000
0160255906,1,01,1,5,C10,10000
0160255906,1,01,1,5,C08,240000
0160255906,1,01,1,5,C06,3000
0160255906,1,01,1,5,C00,292600
0160255906,1,01,1,5,C01,2000
0160260003,1,01,2,5,C00,24800
0160260003,1,01,2,5,C10,800
0160260003,1,01,2,5,C08,18000
0160260003,1,01,2,5,C07,6000
0160260212,1,01,1,5,C00,200
0160260212,1,01,1,4,B11,200
0160260212,1,01,1,4,B10,800
0160260212,1,01,1,5,C10,200
0160260212,1,01,1,4,B09,1000
0160260212,1,01,1,4,B02,1000
0160260212,1,01,1,4,B07,1000
0160260212,1,01,1,4,B00,4000
0160260519,1,01,1,5,C08,2976
0160260519,1,01,1,5,C00,4976
0160260519,1,01,1,5,C07,2000
0160260523,1,01,1,5,C04,6000
0160260523,1,01,1,5,C09,500
0160260523,1,01,1,5,C00,11144
0160260523,1,01,1,4,B06,10000
0160260523,1,01,1,4,B00,10000
0160260523,1,01,1,5,C12,560
0160260523,1,01,1,5,C11,300
0160260523,1,01,1,5,C02,1000
0160260523,1,01,1,5,C08,2784
0160260714,1,02,1,5,C09,3000
0160260714,1,02,1,5,C08,96000
0160260714,1,02,1,5,C01,5000
0160260714,1,02,1,5,C00,104000
0160260714,1,02,1,4,B00,18000
0160260714,1,02,1,4,B06,5000
0160260714,1,02,1,4,B04,1000
0160260714,1,02,1,4,B01,10000
0160260714,1,02,1,4,B11,2000
0160260715,1,01,1,4,B11,600
0160260715,1,01,1,4,B00,3500
0160260715,1,01,1,4,B02,2500
0160260715,1,01,1,5,C09,800
0160260715,1,01,1,5,C08,24000
0160260715,1,01,1,4,B07,400
0160260715,1,01,1,5,C00,32800
0160260715,1,01,1,5,C06,8000
0204739403,1,02,2,5,C08,3000
0204739403,1,02,2,5,C00,3000
0207987411,1,05,1,5,C00,32000
0207987411,1,05,1,5,C06,2000
0207987411,1,05,1,5,C19,30000
0207987806,1,01,1,5,C08,300
0207987806,1,01,1,5,C00,560
0207987806,1,01,1,5,C10,260
0207987912,1,01,1,5,C00,6400
0207987912,1,01,1,5,C13,3600
0207987912,1,01,1,5,C06,2800
0260003317,1,02,2,5,C08,3000
0260003317,1,02,2,5,C00,3800
0260003317,1,02,2,5,C07,800
0260035223,1,02,1,5,C10,1000
0260035223,1,02,1,5,C09,500
0260035223,1,02,1,5,C08,52000
0260035223,1,02,1,5,C06,15600
0260035223,1,02,1,5,C00,69100
0260068410,1,01,2,5,C10,400
0260068410,1,01,2,5,C13,1200
0260068410,1,01,2,5,C00,2800
0260068410,1,01,2,5,C06,1200
0260146802,1,01,1,9,F06,48000
0260146802,1,01,1,9,F07,60000
0260146802,1,01,1,9,F00,176000
0260146802,1,01,1,9,F03,20000
0260146802,1,01,1,9,F05,48000
0260155013,1,01,1,4,B06,72000
0260155013,1,01,1,5,C10,10000
0260155013,1,01,1,5,C09,8000
0260155013,1,01,1,5,C08,20000
0260155013,1,01,1,5,C00,38000
0260155013,1,01,1,4,B15,81000
0260155013,1,01,1,4,B09,45000
0260155013,1,01,1,4,B05,50000
0260155013,1,01,1,4,B04,3000
0260155013,1,01,1,4,B00,251000
0260155216,1,01,1,5,C09,3000
0260155216,1,01,1,5,C10,4000
0260155216,1,01,1,5,C00,7000
0260155218,1,01,1,5,C13,15000
0260155218,1,01,1,5,C09,5000
0260155218,1,01,1,5,C00,238000
0260155218,1,01,1,5,C04,3000
0260155218,1,01,1,5,C06,10000
0260155218,1,01,1,5,C07,100000
0260155218,1,01,1,5,C08,105000
0260156819,1,01,1,4,B07,1000
0260156819,1,01,1,4,B00,2250
0260156819,1,01,1,4,B10,250
0260156819,1,01,1,4,B09,1000
0260156820,1,01,1,4,B07,5000
0260156820,1,01,1,4,B06,6000
0260156820,1,01,1,4,B03,2000
0260156820,1,01,1,4,B00,13000
0260164407,1,04,1,4,B06,1000
0260164407,1,04,1,4,B07,13600
0260164407,1,04,1,4,B09,30000
0260164407,1,04,1,4,B10,10000
0260164407,1,04,1,4,B00,110600
0260164407,1,04,1,4,B15,40000
0260164407,1,04,1,4,B04,1000
0260164407,1,02,1,4,B00,50
0260164407,1,02,1,4,B09,50
0260164407,1,04,1,4,B11,15000
0260196301,1,01,1,4,B10,4000
0260196301,1,01,1,4,B11,4000
0260196301,1,01,1,4,B15,24000
0260196301,1,01,1,4,B00,39000
0260196301,1,01,1,4,B06,3000
0260196301,1,01,1,4,B09,4000
0260196302,1,01,1,4,B00,51000
0260196302,1,01,1,4,B06,4000
0260196302,1,01,1,4,B15,36000
0260196302,1,01,1,4,B10,6000
0260196302,1,01,1,4,B11,3000
0260196302,1,01,1,4,B09,2000
0260196303,1,01,1,4,B00,63000
0260196303,1,01,1,4,B06,6000
0260196303,1,01,1,4,B10,4000
0260196303,1,01,1,4,B11,5000
0260196303,1,01,1,4,B15,48000
0260208905,1,01,1,4,B04,12000
0260208905,1,01,1,4,B01,17500
0260208905,1,01,1,4,B07,16000
0260208905,1,01,1,4,B09,42000
0260208905,1,01,1,4,B10,32000
0260208905,1,01,1,4,B06,42640
0260208905,1,01,1,4,B00,162140
0260246315,1,01,1,5,C00,18000
0260246315,1,01,1,5,C02,15000
0260246315,1,01,1,5,C19,3000
0260246401,1,01,2,4,B09,1400
0260246401,1,01,2,4,B00,2400
0260246401,1,01,2,4,B10,1000
0260246405,1,02,1,5,C00,15300
0260246405,1,02,1,5,C08,15000
0260246405,1,02,1,5,C06,300
0260246906,1,01,2,4,B01,15000
0260246906,1,01,2,4,B09,12000
0260246906,1,01,2,4,B07,20000
0260246906,1,01,2,4,B00,85000
0260246906,1,01,2,4,B06,20000
0260246906,1,01,2,4,B10,16000
0260246906,1,01,2,4,B03,2000
0260255913,1,02,1,5,C10,3000
0260255913,1,02,1,5,C08,6000
0260255913,1,02,1,5,C00,9000
0260255918,1,01,1,4,B15,137600
0260255918,1,01,1,4,B09,10000
0260255918,1,01,1,4,B06,85000
0260255918,1,01,1,4,B05,4000
0260255918,1,01,1,4,B04,5000
0260255918,1,01,1,4,B00,253600
0260255918,1,01,1,4,B11,12000
0260267011,1,01,2,5,C00,6400
0260267011,1,01,2,5,C08,6400
0260267012,1,01,2,5,C00,46000
0260267012,1,01,2,5,C01,18000
0260267012,1,01,2,5,C10,4000
0260267012,1,01,2,5,C13,24000
0260269207,1,01,1,5,C00,8000
0260269207,1,01,1,5,C04,4000
0260269207,1,01,1,5,C06,4000
0260301622,1,01,1,5,C00,9700
0260301622,1,01,1,5,C10,700
0260301622,1,01,1,5,C06,9000
0260308714,1,01,1,5,C08,12000
0260308714,1,01,1,5,C00,14100
0260308714,1,01,1,5,C10,2100
0260368519,1,01,2,4,B00,190
0260368519,1,01,2,4,B09,90
0260368519,1,01,2,4,B07,100
0260380217,1,01,1,5,C00,1300
0260380217,1,01,1,5,C08,1300
0260416319,1,01,1,4,B00,12600
0260416319,1,01,1,4,B06,4800
0260416319,1,01,1,4,B09,6000
0260416319,1,01,1,4,B02,1800
0300034203,1,01,2,4,B10,50
0300034203,1,01,2,4,B00,50
0300142005,1,02,1,9,F00,1200
0300142005,1,02,1,9,F01,900
0300142005,1,02,1,9,F06,300
0300181405,1,01,1,9,F00,436320
0300181405,1,01,1,9,F11,375320
0300181405,1,01,1,9,F06,11000
0300181405,1,01,1,9,F05,40000
0300181405,1,01,1,9,F01,10000
0300280402,1,01,1,9,F00,6300
0300280402,1,01,1,9,F10,500
0300280402,1,01,1,9,F05,1800
0300280402,1,01,1,9,F06,4000
0300319405,1,03,2,4,B00,1200
0300319405,1,03,2,4,B09,1200
0300319405,1,08,1,6,D00,17160
0300319405,1,08,1,6,D05,13800
0300319405,1,08,1,6,D13,3360
0300356802,1,01,1,9,F00,117480
0300356802,1,01,1,9,F11,38400
0300356802,1,01,1,9,F06,22680
0300356802,1,01,1,9,F05,56400
0300367201,1,01,2,5,C00,33600
0300367201,1,01,2,5,C06,33600
0300457504,1,01,1,5,C08,18000
0300457504,1,01,1,5,C10,2400
0300457504,1,01,1,5,C00,20400
0300470703,1,01,2,4,B00,9300
0300470703,1,01,2,4,B11,1500
0300470703,1,01,2,4,B06,7800
0300517405,1,02,1,9,F00,126200
0300517405,1,02,1,9,F05,60000
0300517405,1,02,1,9,F11,50400
0300517405,1,02,1,9,F10,15000
0300517405,1,02,1,9,F17,800
0300522906,1,01,1,9,F00,181700
0300522906,1,01,1,9,F06,40200
0300522906,1,01,1,9,F05,46500
0300522906,1,01,1,9,F04,10000
0300522906,1,01,1,9,F03,5000
0300522906,1,01,1,9,F11,80000
0300770009,1,02,2,9,F02,30000
0300770009,1,02,2,9,F00,35000
0300770009,1,02,2,9,F06,5000
0301305513,1,01,1,5,C10,2000
0301305513,1,01,1,5,C06,40000
0301305513,1,01,1,5,C08,30000
0301305513,1,01,1,5,C00,72000
0301331624,1,01,1,5,C04,4000
0301331624,1,01,1,5,C00,30760
0301331624,1,01,1,5,C06,24000
0301331624,1,01,1,5,C08,2760
0301341003,1,02,1,5,C10,700
0301341003,1,02,1,5,C19,2280
0301341003,1,02,1,5,C08,33200
0301341003,1,02,1,5,C07,4400
0301341003,1,02,1,5,C00,40580
0301341913,1,01,2,5,C10,120
0301341913,1,01,2,5,C08,3840
0301341913,1,01,2,5,C00,3960
0301397215,1,03,2,6,D00,11000
0301397215,1,03,2,6,D02,5000
0301397215,1,03,2,6,D05,6000
0360001004,1,01,1,9,F00,260
0360001004,1,01,1,9,F06,260
0360001902,1,01,1,9,F06,1000
0360001902,1,01,1,9,F00,3000
0360001902,1,01,1,9,F05,2000
0360002507,1,01,1,9,F01,81000
0360002507,1,01,1,9,F05,27500
0360002507,1,01,1,9,F00,124500
0360002507,1,01,1,9,F06,16000
0360002821,1,01,1,5,C06,6240
0360002821,1,01,1,5,C04,1250
0360002821,1,01,1,5,C00,11290
0360002821,1,01,1,5,C07,3800
0360003217,1,01,1,9,F05,70000
0360003217,1,01,1,9,F06,30000
0360003217,1,01,1,9,F10,4000
0360003217,1,01,1,9,F11,108000
0360003217,1,01,1,9,F00,212000
0360003620,1,01,1,9,F00,145520
0360003620,1,01,1,9,F14,3120
0360003620,1,01,1,9,F03,8000
0360003620,1,01,1,9,F05,38400
0360003620,1,01,1,9,F04,30000
0360003620,1,01,1,9,F11,66000
0360004402,1,02,1,4,B15,24000
0360004402,1,02,1,5,C00,104000
0360004402,1,02,1,5,C04,15000
0360004402,1,02,1,5,C06,60000
0360004402,1,02,1,5,C07,8000
0360004402,1,02,1,5,C10,6000
0360004402,1,02,1,5,C13,12000
0360004402,1,02,1,5,C19,3000
0360004402,1,02,1,4,B00,50900
0360004402,1,02,1,4,B09,26400
0360004402,1,02,1,4,B11,500
0360004911,1,01,1,5,C00,228000
0360004911,1,01,1,5,C01,150000
0360004911,1,01,1,5,C08,24000
0360004911,1,01,1,5,C06,24000
0360004911,1,01,1,5,C04,30000
0360018419,1,04,1,5,C08,840
0360018419,1,04,1,5,C00,840
0360022607,1,01,1,4,B11,84000
0360022607,1,01,1,4,B15,26000
0360022607,1,01,1,4,B00,253000
0360022607,1,01,1,4,B01,25000
0360022607,1,01,1,4,B10,72000
0360022607,1,01,1,4,B06,12000
0360022607,1,01,1,4,B07,5000
0360022607,1,01,1,4,B09,24000
0360022607,1,01,1,4,B04,5000
0360022832,1,01,2,5,C08,110000
0360022832,1,01,2,5,C10,66000
0360022832,1,01,2,5,C07,25000
0360022832,1,01,2,5,C06,44000
0360022832,1,01,2,5,C03,20000
0360022832,1,01,2,5,C01,50000
0360022832,1,01,2,5,C00,315000
0360024909,1,01,1,4,B00,63200
0360024909,1,01,1,4,B04,2000
0360024909,1,01,1,4,B06,25000
0360024909,1,01,1,4,B11,1200
0360024909,1,01,1,4,B15,30000
0360024909,1,01,1,4,B21,5000
0360024910,1,01,1,4,B15,24000
0360024910,1,01,1,4,B00,154250
0360024910,1,01,1,4,B11,450
0360024910,1,01,1,4,B10,1500
0360024910,1,01,1,4,B09,6000
0360024910,1,01,1,4,B08,1800
0360024910,1,01,1,4,B07,100000
0360024910,1,01,1,4,B04,500
0360024910,1,01,1,4,B06,20000
0360037814,1,01,1,5,C00,314700
0360037814,1,01,1,5,C09,2700
0360037814,1,01,1,5,C08,260000
0360037814,1,01,1,5,C06,52000
0360048416,1,03,1,9,F01,46800
0360048416,1,03,1,9,F05,374400
0360048416,1,03,1,9,F17,312000
0360048416,1,03,1,9,F00,733200
0360048509,1,01,1,4,B10,40000
0360048509,1,01,1,4,B11,6000
0360048509,1,01,1,4,B15,57600
0360048509,1,01,2,5,C00,38000
0360048509,1,01,2,5,C06,8000
0360048509,1,01,2,5,C19,30000
0360048509,1,01,1,4,B09,20000
0360048509,1,01,1,4,B07,26000
0360048509,1,01,1,4,B06,32000
0360048509,1,01,1,4,B00,191200
0360048509,1,01,1,4,B02,9600
0360048521,1,01,1,9,F02,1600
0360048521,1,01,1,9,F17,144
0360048521,1,01,1,9,F00,1744
0360048610,1,02,1,4,B09,18000
0360048610,1,02,1,4,B06,20000
0360048610,1,02,1,4,B00,99000
0360048610,1,02,1,4,B11,12000
0360048610,1,02,1,4,B21,15000
0360048610,1,02,1,4,B15,34000
0360050009,1,02,1,5,C00,46000
0360050009,1,02,1,5,C06,36000
0360050009,1,02,1,5,C01,10000
0360050211,1,01,1,4,B00,2000
0360050211,1,01,1,4,B09,2000
0360050213,1,01,1,5,C10,1000
0360050213,1,01,1,5,C19,800
0360050213,1,01,1,5,C13,1500
0360050213,1,01,1,5,C11,300
0360050213,1,01,1,5,C00,30740
0360050213,1,01,1,5,C04,4800
0360050213,1,01,1,5,C06,9600
0360050213,1,01,1,5,C08,12740
0360050305,1,01,1,5,C00,13177
0360050305,1,01,1,5,C08,9000
0360050305,1,01,1,5,C04,3000
0360050305,1,01,1,5,C10,1177
0360053505,1,01,2,5,C00,2700
0360053505,1,01,2,5,C08,1200
0360053505,1,01,2,5,C10,1500
0360053607,1,02,2,5,C06,1500
0360053607,1,02,2,5,C08,900
0360053607,1,02,2,5,C07,2000
0360053607,1,02,2,5,C00,4400
0360053610,1,02,1,5,C08,2930
0360053610,1,02,1,5,C10,240
0360053610,1,02,1,5,C00,8270
0360053610,1,02,1,5,C06,1200
0360053610,1,02,1,5,C07,3900
0360053811,1,01,1,5,C10,1000
0360053811,1,01,1,5,C06,10000
0360053811,1,01,1,5,C08,8000
0360053811,1,01,1,5,C04,4000
0360053811,1,01,1,5,C01,6000
0360053811,1,01,1,5,C00,29000
0360053813,1,01,2,5,C02,5000
0360053813,1,01,2,5,C04,15000
0360053813,1,01,2,5,C06,18000
0360053813,1,01,2,5,C08,7000
0360053813,1,01,2,5,C09,1020
0360053813,1,01,2,5,C00,46020
0360053815,1,01,1,5,C00,17200
0360053815,1,01,1,5,C04,1000
0360053815,1,01,1,5,C06,1200
0360053815,1,01,1,5,C08,12000
0360053815,1,01,1,5,C10,3000
0360061014,1,01,1,5,C09,3000
0360061014,1,01,1,5,C08,182400
0360061014,1,01,1,5,C06,48000
0360061014,1,01,1,5,C00,290400
0360061014,1,01,1,4,B00,14800
0360061014,1,01,1,5,C20,96000
0360061014,1,01,1,5,C07,45000
0360061014,1,01,1,4,B21,10800
0360061014,1,01,1,4,B10,4000
0360061014,1,01,1,5,C10,12000
0360061015,1,02,1,5,C09,900
0360061015,1,02,1,5,C06,24000
0360061015,1,02,1,5,C05,2000
0360061015,1,02,1,5,C00,27500
0360061015,1,02,1,4,B21,10800
0360061015,1,02,1,4,B00,10800
0360061015,1,02,1,5,C04,600
0360061219,1,01,1,4,B09,36000
0360061219,1,01,1,4,B02,25000
0360061219,1,01,1,4,B00,67000
0360061219,1,01,1,4,B10,6000
0360084324,1,01,1,9,F11,36000
0360084324,1,01,1,9,F05,36000
0360084324,1,01,1,9,F04,12000
0360084324,1,01,1,9,F00,84000
0360084410,1,02,1,9,F00,49440
0360084410,1,02,1,9,F05,9120
0360084410,1,02,1,9,F11,40320
0360084804,1,01,2,9,F17,50
